propertyCode,floor,propertyType,size,exterior,rooms,bathrooms,district,latitude,longitude,status,hasLift,hasParkingSpace,Less_than_Primary,Lower_Secondary,Primary,Tertiary,Upper_Secondary_or_Post_Secondary,Distribucio_P80_20,African_population,American_population,Asian_population,European_population,Oceanian_population,Population_20_44,Population_45_69,Population_less_than_19,Population_greater_than_70,price,Price_Category
104154502,1,penthouse,100.0,False,2,2,Eixample,41.3779754,2.1613822,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,395000.0,Low
104593634,2,flat,200.0,True,3,3,Sarrià-Sant Gervasi,41.3967442,2.1410483,renew,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,1350000.0,High
104528708,2,penthouse,240.0,True,6,2,Sarrià-Sant Gervasi,41.3992647,2.1502587,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,975000.0,Medium
103840984,8,flat,207.0,True,4,4,Sarrià-Sant Gervasi,41.3994932,2.1443528,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,1350000.0,High
104244551,9,occupied flat,90.0,True,3,1,Sant Martí,41.4181144,2.1958961,good,True,False,12.0,177.36111111111111,122.52777777777777,148.63888888888889,166.61111111111111,2.388888888888889,108.0,1762.0,1238.0,22995.0,0.0,8038,8921,4071,5073,258000.0,Low
97762527,4,flat,219.0,True,5,3,Sarrià-Sant Gervasi,41.399049,2.143759,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,890000.0,Medium
104399837,3,flat,65.0,True,3,1,Nou Barris,41.4381697,2.1672275,good,False,False,15.5,173.1818181818182,117.77272727272727,125.68181818181819,162.22727272727272,2.209090909090909,69.0,1008.0,292.0,13815.0,0.0,4134,5187,2504,3359,190000.0,Low
104507588,bajo,occupied flat,38.0,True,2,1,Nou Barris,41.4312707,2.1678621,renew,True,False,19.0,210.75,148.4,121.6,182.25,2.71,277.0,2306.0,917.0,12753.0,0.0,5688,5229,3067,2269,60400.0,Low
103879537,4,flat,113.0,True,5,2,Sants-Montjuïc,41.378302,2.1284235,good,True,True,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,595000.0,Low
103345458,5,flat,106.0,True,4,2,Horta Guinardó,41.418683,2.1580736,good,True,False,9.714285714285714,139.5,88.28571428571429,185.42857142857142,154.35714285714286,2.742857142857143,100.0,774.0,217.0,8259.0,0.0,3290,3036,1519,1505,333000.0,Low
104222266,5,flat,195.0,True,5,3,Sarrià-Sant Gervasi,41.3992179,2.1352495,good,True,True,1.4074074074074074,77.27777777777777,29.22222222222222,325.27777777777777,162.52777777777777,3.2777777777777777,148.0,1381.0,573.0,23939.0,0.0,7816,8251,5512,4462,975000.0,Medium
104436067,2,flat,210.0,True,4,2,Sarrià-Sant Gervasi,41.4001475,2.1475838,good,True,True,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,770000.0,Medium
99749623,3,flat,94.0,True,3,2,Sant Martí,41.397504,2.207085,good,True,True,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,850000.0,Medium
104660236,entreplanta,flat,72.0,False,1,1,Sants-Montjuïc,41.373347,2.1389339,good,False,False,10.461538461538462,158.34615384615384,111.1923076923077,198.8846153846154,174.6153846153846,2.553846153846154,187.0,1396.0,763.0,17324.0,0.0,6764,6567,3069,3270,220000.0,Low
103878659,9,penthouse,145.0,True,3,2,Eixample,41.3815501,2.1515629,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,1090000.0,Medium
104203234,1,flat,77.0,True,2,1,Les Corts,41.3849982,2.1303026,good,True,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,350000.0,Low
98015022,bajo,penthouse,97.0,True,2,2,Sant Andreu,41.4287207,2.1895747,newdevelopment,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,415500.0,Low
104623027,4,flat,82.0,True,3,2,Eixample,41.3796998,2.1492896,good,False,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,360000.0,Low
101583347,bajo,duplex,104.0,True,2,2,Gràcia,41.4084074,2.150252,newdevelopment,True,False,4.2105263157894735,100.4,54.55,264.65,150.6,2.7199999999999998,126.0,832.0,303.0,12177.0,0.0,4463,4097,2307,2571,563000.0,Low
104389239,entreplanta,flat,116.0,False,5,2,Ciutat Vella,41.3821076,2.1683998,good,False,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,419000.0,Low
103319767,2,flat,76.0,True,2,1,Sants-Montjuïc,41.3744743,2.1335483,renew,True,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,254000.0,Low
104646203,2,flat,83.0,True,3,2,Les Corts,41.3872595,2.1343647,good,True,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,420000.0,Low
103175620,entreplanta,flat,70.0,True,3,1,Ciutat Vella,41.3786272,2.1734412,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,235000.0,Low
103210146,1,studio,92.0,True,1,1,Sant Martí,41.3964332,2.190828,good,True,False,8.705882352941176,156.94444444444446,94.27777777777777,322.55555555555554,197.27777777777777,2.7666666666666666,231.0,1139.0,654.0,14305.0,0.0,6215,5087,2678,2349,370000.0,Low
103929336,2,flat,73.0,True,3,1,Sants-Montjuïc,41.3751616,2.1424391,good,True,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,257500.0,Low
104427898,penthouse,penthouse,109.0,True,2,2,Eixample,41.3891506,2.1657837,newdevelopment,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,2250000.0,High
104569445,4,flat,47.0,False,1,1,Eixample,41.3826446,2.1575719,newdevelopment,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,415000.0,Low
104623345,1,duplex,249.0,True,4,3,Sarrià-Sant Gervasi,41.4074191,2.1480153,good,True,True,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,1460000.0,High
104693009,1,flat,91.0,True,3,2,Sarrià-Sant Gervasi,41.4018836,2.1362684,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,535000.0,Low
100452504,5,flat,93.0,False,4,1,Ciutat Vella,41.3908018,2.1816589,good,True,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,399000.0,Low
103670398,1,flat,79.0,True,3,1,Sant Martí,41.4114561,2.2095389,good,True,False,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,272500.0,Low
103086194,2,flat,74.0,True,2,2,Sant Martí,41.4109994,2.2110663,newdevelopment,True,False,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,426000.0,Low
104516678,4,penthouse,81.0,True,3,2,Eixample,41.3970851,2.1675458,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,525000.0,Low
100794954,penthouse,penthouse,106.0,True,1,1,Sarrià-Sant Gervasi,41.3962352,2.1294328,good,True,False,0.6363636363636364,66.22727272727273,25.90909090909091,343.27272727272725,157.95454545454547,3.2818181818181817,78.0,555.0,310.0,15256.0,0.0,4470,5178,3759,2792,990000.0,Medium
98390203,4,flat,150.0,False,3,2,Les Corts,41.3879999,2.1258757,good,True,True,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,1010000.0,Medium
104375346,1,flat,57.0,False,3,1,Horta Guinardó,41.4195204,2.1610689,good,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,130000.0,Low
99906478,1,flat,170.0,True,4,1,Ciutat Vella,41.3875928,2.1791854,good,False,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,545000.0,Low
103720090,4,flat,88.0,True,3,1,Eixample,41.3818108,2.1529862,renew,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,390000.0,Low
102859815,5,penthouse,83.0,True,1,1,Ciutat Vella,41.3839524,2.1799434,good,True,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,549000.0,Low
104074959,1,flat,102.0,True,2,2,Eixample,41.3931526,2.1664105,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,875000.0,Medium
104708110,bajo,flat,74.0,True,2,1,Horta Guinardó,41.4186141,2.1614857,good,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,105000.0,Low
104109440,bajo,flat,62.0,True,3,1,Horta Guinardó,41.4291651,2.1581882,good,False,False,12.904761904761905,154.78571428571428,106.14285714285714,157.76190476190476,168.3095238095238,2.5523809523809526,484.0,3271.0,1052.0,24550.0,0.0,9496,9734,4904,5223,190000.0,Low
103432848,bajo,studio,61.0,True,0,1,Sarrià-Sant Gervasi,41.3966078,2.1466141,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,470000.0,Low
104389555,3,penthouse,115.0,True,5,1,Eixample,41.3811575,2.1530364,renew,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,490000.0,Low
104718575,2,flat,54.0,True,2,1,Horta Guinardó,41.4253042,2.1756822,good,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,180000.0,Low
102195148,1,flat,209.0,True,4,2,Sarrià-Sant Gervasi,41.3969556,2.1318675,good,True,True,0.6363636363636364,66.22727272727273,25.90909090909091,343.27272727272725,157.95454545454547,3.2818181818181817,78.0,555.0,310.0,15256.0,0.0,4470,5178,3759,2792,1190000.0,Medium
103023218,sótano,occupied flat,63.0,True,1,1,Nou Barris,41.4463373,2.1744482,good,False,False,17.8,245.4,191.75,80.65,145.75,2.6399999999999997,397.0,2448.0,739.0,12887.0,0.0,5917,5112,3330,2112,89400.0,Low
103125459,5,flat,74.0,True,3,1,Sant Andreu,41.41871,2.1852964,good,True,False,9.307692307692308,178.53846153846155,105.84615384615384,228.5,212.6153846153846,2.623076923076923,146.0,1638.0,890.0,19324.0,0.0,7168,7359,3378,4093,289000.0,Low
103231390,8,flat,70.0,True,2,1,Sant Martí,41.409277,2.1910677,good,True,False,6.823529411764706,161.91176470588235,97.6470588235294,223.88235294117646,184.73529411764707,2.611764705882353,295.0,1801.0,758.0,23567.0,0.0,9018,9223,3993,4187,250000.0,Low
103853011,4,penthouse,70.0,True,3,1,Sants-Montjuïc,41.3762256,2.1267265,renew,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,349000.0,Low
94272149,1,flat,104.0,True,3,1,Horta Guinardó,41.4157807,2.1639863,good,True,False,9.714285714285714,139.5,88.28571428571429,185.42857142857142,154.35714285714286,2.742857142857143,100.0,774.0,217.0,8259.0,0.0,3290,3036,1519,1505,290000.0,Low
104624289,4,flat,88.0,True,3,1,Eixample,41.3809587,2.1517099,renew,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,390000.0,Low
104710721,3,flat,79.0,True,3,1,Sant Martí,41.4218347,2.2093783,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,197000.0,Low
101994618,5,flat,126.0,True,4,2,Sants-Montjuïc,41.3681782,2.1394047,good,True,True,10.461538461538462,158.34615384615384,111.1923076923077,198.8846153846154,174.6153846153846,2.553846153846154,187.0,1396.0,763.0,17324.0,0.0,6764,6567,3069,3270,730000.0,Medium
103596466,4,flat,125.0,True,3,2,Eixample,41.3925228,2.1657372,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,690000.0,Medium
101281801,4,flat,107.0,True,3,2,Eixample,41.3836434,2.1488468,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,615000.0,Medium
102738960,chalet,chalet,128.0,True,3,2,Sant Martí,41.4079605,2.19241,good,False,False,6.823529411764706,161.91176470588235,97.6470588235294,223.88235294117646,184.73529411764707,2.611764705882353,295.0,1801.0,758.0,23567.0,0.0,9018,9223,3993,4187,637000.0,Medium
104068855,3,penthouse,149.0,True,4,2,Horta Guinardó,41.4177741,2.1791256,good,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,575000.0,Low
101158379,3,flat,68.0,True,3,1,Sants-Montjuïc,41.3724984,2.1539845,good,False,False,8.787234042553191,172.0625,128.9375,228.70833333333334,169.08333333333334,2.9791666666666665,913.0,3638.0,3798.0,30350.0,7.0,16237,12211,5575,4683,240500.0,Low
104267817,4,penthouse,62.0,True,1,1,Gràcia,41.403735,2.1606216,renew,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,290000.0,Low
102962696,4,flat,95.0,True,3,1,Gràcia,41.4022305,2.1539644,renew,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,435000.0,Low
98273239,3,flat,151.0,True,3,2,Les Corts,41.384143,2.1254842,good,True,False,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,930000.0,Medium
104087422,2,flat,86.0,False,3,1,Eixample,41.3853084,2.1492237,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,360000.0,Low
104697270,1,flat,113.0,True,4,2,Sant Martí,41.4198151,2.2051446,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
102813224,1,flat,74.0,True,3,1,Ciutat Vella,41.3818284,2.1865877,renew,False,False,9.5,143.36363636363637,104.0,198.13636363636363,138.54545454545453,2.9909090909090907,399.0,1622.0,675.0,11486.0,5.0,6985,4110,1351,1741,254000.0,Low
102037003,3,duplex,159.0,True,4,2,Sants-Montjuïc,41.374847,2.136855,good,True,True,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,890000.0,Medium
104641103,6,flat,82.0,True,3,2,Eixample,41.3977054,2.1666771,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,595000.0,Low
104160544,2,flat,182.0,True,6,3,Gràcia,41.4005506,2.155125,good,False,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,995000.0,Medium
103633171,6,penthouse,135.0,True,3,2,Sant Martí,41.4076328,2.2009973,good,True,True,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,778000.0,Medium
103541530,1,flat,113.0,True,4,2,Sant Martí,41.4174646,2.2046415,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
103909665,5,penthouse,312.0,True,5,3,Sarrià-Sant Gervasi,41.3945649,2.1376419,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,3200000.0,Very High
101939747,1,occupied flat,78.0,True,4,1,Nou Barris,41.4314414,2.1640054,good,False,False,19.0,210.75,148.4,121.6,182.25,2.71,277.0,2306.0,917.0,12753.0,0.0,5688,5229,3067,2269,139600.0,Low
104620738,3,flat,89.0,False,2,2,Ciutat Vella,41.3837665,2.1729904,good,True,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,590000.0,Low
102775648,1,flat,61.0,True,3,1,Horta Guinardó,41.4217096,2.1556463,good,True,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,144000.0,Low
101035169,1,flat,92.0,True,2,1,Eixample,41.3934071,2.1576484,newdevelopment,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1150000.0,Medium
102659353,2,flat,60.0,False,3,1,Horta Guinardó,41.4224328,2.1590886,good,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,175000.0,Low
104716260,2,flat,82.0,True,4,1,Sants-Montjuïc,41.3756757,2.1180185,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,172000.0,Low
103712250,bajo,duplex,152.0,True,3,2,Sants-Montjuïc,41.3734008,2.1589877,good,True,False,8.787234042553191,172.0625,128.9375,228.70833333333334,169.08333333333334,2.9791666666666665,913.0,3638.0,3798.0,30350.0,7.0,16237,12211,5575,4683,620000.0,Medium
99756864,bajo,duplex,81.0,True,1,2,Eixample,41.3810384,2.1606782,newdevelopment,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,460000.0,Low
91101670,entreplanta,flat,78.0,True,2,3,Sant Martí,41.4086091,2.1831794,good,True,False,7.2,150.0,89.2,242.44,184.18,2.8080000000000003,420.0,3465.0,1458.0,32948.0,0.0,13963,12261,5299,6768,252000.0,Low
104673493,1,flat,126.0,True,2,3,Ciutat Vella,41.3825747,2.174427,good,False,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,749000.0,Medium
104582192,bajo,flat,60.0,False,2,1,Sants-Montjuïc,41.3788846,2.1323379,good,False,False,7.910714285714286,152.31034482758622,97.12068965517241,239.60344827586206,172.17241379310346,2.882758620689655,943.0,5224.0,2399.0,35908.0,0.0,17343,14090,6482,6559,319000.0,Low
104361460,3,flat,74.0,False,4,2,Sant Andreu,41.4385332,2.1899596,good,False,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,133800.0,Low
104233622,2,flat,105.0,True,3,1,Horta Guinardó,41.4241219,2.1718332,good,False,False,5.714285714285714,131.71428571428572,68.28571428571429,215.42857142857142,164.78571428571428,2.542857142857143,15.0,346.0,61.0,9184.0,0.0,2687,3396,1708,1815,349000.0,Low
103968241,4,penthouse,58.0,True,1,1,Sarrià-Sant Gervasi,41.4025772,2.1348017,good,False,False,1.4074074074074074,77.27777777777777,29.22222222222222,325.27777777777777,162.52777777777777,3.2777777777777777,148.0,1381.0,573.0,23939.0,0.0,7816,8251,5512,4462,395000.0,Low
