Price_Category,latitude,longitude
Low,41.398673,2.1580121
Medium,41.403845,2.1706723
Medium,41.3890703,2.1629866
High,41.3934899,2.1126936
Low,41.3818909,2.174446
Medium,41.3960819,2.1501699
Medium,41.3809845,2.1715263
Low,41.3717238,2.1421184
Low,41.4076554,2.1351236
Low,41.3862539,2.1449662
Low,41.3839087,2.1580952
Low,41.4117965,2.1411954
High,41.3853268,2.1578486
Low,41.4098707,2.155111
Medium,41.3978946,2.1626164
Medium,41.3821105,2.1744388
Low,41.3733685,2.1628774
Medium,41.3939327,2.1216151
Medium,41.3853164,2.1586977
Medium,41.3808179,2.1745191
High,41.3916471,2.1242218
Medium,41.3830122,2.1582902
Low,41.3803736,2.1746753
Low,41.3672495,2.1389874
Medium,41.3823459,2.1609651
Low,41.3857059,2.176468
Medium,41.3864568,2.158505
Low,41.4147688,2.1404602
Low,41.3820304,2.1631662
Medium,41.3879888,2.1767085
Medium,41.3839942,2.1584111
Medium,41.3831963,2.1610232
Low,41.3750883,2.1662124
Low,41.3768164,2.1668102
Medium,41.3888366,2.125993
Medium,41.3913985,2.1255031
Medium,41.3978574,2.1461606
Low,41.3944949,2.1754339
Medium,41.38141,2.1508694
Medium,41.4004274,2.1700552
Medium,41.3889345,2.1550511
High,41.4027983,2.1356311
Low,41.4041048,2.1691909
Low,41.4173859,2.1496957
Low,41.3717544,2.165539
Medium,41.4050441,2.1402159
Low,41.3832852,2.1417683
Low,41.4105188,2.1592299
Medium,41.3968024,2.1690735
Low,41.3856798,2.1405176
Low,41.37352,2.1396535
Low,41.3966846,2.1475785
Low,41.3826446,2.1575719
Medium,41.3904567,2.1697542
Low,41.4111905,2.1580325
High,41.3944888,2.1645269
Medium,41.396081,2.1554371
Low,41.3722068,2.1630659
Medium,41.398827,2.1734111
Medium,41.3994787,2.1688049
Low,41.3999355,2.1756787
Medium,41.3944697,2.1552357
Low,41.3832387,2.1510218
Low,41.4033872,2.1397493
Low,41.3733071,2.16515
High,41.4013395,2.1201539
Medium,41.381437,2.1709228
Low,41.4157992,2.1619842
Low,41.3853679,2.1471724
Very High,41.3973154,2.1415784
Low,41.3779394,2.1705029
Low,41.3789584,2.1532393
Medium,41.4080937,2.1468239
Medium,41.3874292,2.1647797
Low,41.3750835,2.1228492
Low,41.4040129,2.1730266
Medium,41.3864579,2.1251308
High,41.3978033,2.1379454
Low,41.3815726,2.153332
High,41.3900731,2.1261049
Low,41.4068968,2.1738599
Medium,41.3932364,2.1388305
Medium,41.3897097,2.1647106
Medium,41.3901776,2.1727294
High,41.4018464,2.139748
Low,41.3961629,2.1554849
Medium,41.4016067,2.1432784
Medium,41.4063969,2.1413506
Low,41.3855007,2.1400641
Low,41.3694658,2.1394291
Medium,41.3980582,2.1565851
Low,41.4099723,2.1423438
Medium,41.3825845,2.1676851
Low,41.3864282,2.1528525
Medium,41.4049913,2.17162
Medium,41.4049913,2.17162
Medium,41.4049913,2.17162
Low,41.4054673,2.1537739
Low,41.3802702,2.1655432
Low,41.3992414,2.177632
High,41.3936755,2.1663143
Low,41.3982594,2.1785213
High,41.390313,2.1694357
Low,41.380883,2.1639077
Low,41.3871282,2.1423821
High,41.4013633,2.1329279
Low,41.3964326,2.1481629
Low,41.4026598,2.1605296
Low,41.3802424,2.1693647
Medium,41.3976346,2.1592992
Medium,41.3965612,2.1524663
Low,41.4088473,2.1615458
High,41.4009984,2.1152449
Low,41.4063378,2.1712127
Low,41.4033797,2.1769881
Low,41.4001847,2.1640991
Low,41.3751757,2.1698499
Low,41.38693,2.1755024
Medium,41.3888409,2.159164
Low,41.3961664,2.1478973
Low,41.3884399,2.1765083
Low,41.3987658,2.1558001
Low,41.3808282,2.1694253
Medium,41.3847878,2.1706068
Medium,41.3810032,2.1729499
Low,41.3718844,2.1261377
Medium,41.3818488,2.172098
Low,41.3803806,2.1642467
Low,41.3968195,2.1473124
Low,41.3790429,2.1558573
High,41.3931812,2.1391734
Medium,41.3828334,2.1730623
High,41.4004901,2.134303
High,41.3947069,2.1295608
Low,41.3782549,2.1682432
Medium,41.4070097,2.1538643
Medium,41.409383,2.1562737
Low,41.3706449,2.1649939
Low,41.4076243,2.165789
Medium,41.4056094,2.131285
Medium,41.3803285,2.1588757
High,41.390109,2.1196504
Low,41.4051411,2.1726352
Low,41.3809383,2.1575365
Medium,41.4033118,2.145017
Low,41.3780536,2.1600482
Medium,41.3994021,2.1750165
Low,41.383781,2.1724117
Low,41.3768081,2.1633961
Low,41.3777894,2.1677096
Low,41.3786272,2.1734412
Medium,41.3853221,2.1605355
Low,41.4038984,2.1616455
Low,41.4017832,2.1627607
Medium,41.3865278,2.1577049
Medium,41.3832411,2.1591373
Medium,41.3830805,2.159777
Medium,41.3839272,2.1582456
Low,41.3852997,2.1460421
Low,41.3839708,2.1717988
Low,41.3736047,2.159812
Medium,41.4012755,2.1602442
Medium,41.3950438,2.1398421
Low,41.3971457,2.1769591
Low,41.3843369,2.1788183
Medium,41.4001946,2.151318
Medium,41.3836967,2.1685682
Low,41.3782302,2.1640708
High,41.3962799,2.1395688
High,41.4039715,2.1295386
Medium,41.3825366,2.1704799
Low,41.4176806,2.1463575
Low,41.3836127,2.1343244
Medium,41.3934457,2.171828
Medium,41.3977767,2.1497261
Medium,41.3855162,2.1279435
Medium,41.3968216,2.1706457
Low,41.4063862,2.1681168
Medium,41.3878772,2.1546726
High,41.3901791,2.1364599
Very High,41.3956012,2.140715
Low,41.3710127,2.1401274
Low,41.371269,2.1379362
Medium,41.3976414,2.1435732
Low,41.3820763,2.1553936
Low,41.3763654,2.1616924
Medium,41.4044654,2.1319915
Medium,41.4027692,2.1434913
Low,41.3780779,2.1718477
Medium,41.3778164,2.1512076
Low,41.3728028,2.1453346
Medium,41.3912744,2.138742
Medium,41.3992647,2.1502587
Low,41.3779256,2.1164084
Medium,41.3978917,2.1305389
High,41.4000329,2.1388338
Low,41.3713365,2.1353976
Low,41.3813553,2.1709281
Low,41.3811022,2.1510681
Low,41.4071139,2.1554369
High,41.3899964,2.1623533
Medium,41.3905262,2.1275545
Low,41.4151857,2.1609092
Medium,41.3899713,2.1746382
Low,41.4041332,2.1596336
High,41.4098994,2.1238116
Medium,41.4005506,2.155125
Low,41.3791069,2.1554744
Low,41.3779749,2.1714542
Very High,41.3935277,2.1375588
Medium,41.3807354,2.1747386
Low,41.3946984,2.1727373
High,41.3842794,2.1603865
Very High,41.3980622,2.1363163
Low,41.3812477,2.162812
Low,41.4012023,2.1706632
High,41.3975665,2.1404225
High,41.3934589,2.126526
Low,41.382487,2.173751
Low,41.405034,2.1593834
Very High,41.3958034,2.1404755
Low,41.3665112,2.135088
Low,41.4000433,2.1381948
Low,41.3761989,2.1376221
Medium,41.3964995,2.140929
High,41.3986102,2.1400981
Medium,41.3941105,2.1553006
Low,41.4048348,2.1672454
Medium,41.3974217,2.1588254
Low,41.3724207,2.1344167
Low,41.3990051,2.1581522
Low,41.3999337,2.1759751
High,41.4023451,2.1296754
Low,41.3729369,2.1397175
Low,41.401001,2.1361412
Medium,41.3972094,2.1409243
Low,41.3921971,2.1464603
High,41.3934071,2.1576484
Low,41.3815973,2.1767175
Low,41.3665663,2.1401546
Low,41.3772455,2.1668096
Low,41.3693081,2.1403681
Medium,41.40201,2.1355512
Very High,41.3974959,2.1518705
High,41.3976785,2.1472887
Low,41.378794,2.1699124
Medium,41.4107578,2.1394896
Low,41.3742286,2.1705082
Low,41.4000596,2.1354996
Low,41.3734738,2.1457869
Low,41.4076188,2.1640667
Low,41.4102923,2.1338846
Low,41.3785274,2.1705228
Low,41.4054284,2.159276
Low,41.3846775,2.169144
Low,41.3847462,2.1388082
Medium,41.4061144,2.1535382
Low,41.394858,2.1728436
Medium,41.3966217,2.1570703
Low,41.3778539,2.167473
Very High,41.4112269,2.1231924
Medium,41.3835733,2.1468783
Low,41.4029224,2.1641893
Low,41.3728733,2.156515
Low,41.3785166,2.1663698
High,41.3949762,2.1387337
Very High,41.408468,2.1302331
High,41.4015546,2.1304505
Medium,41.379679,2.1756239
Low,41.3987939,2.1773844
Low,41.3684899,2.1339752
Low,41.4016458,2.1654538
High,41.4021598,2.1278992
Medium,41.3954098,2.1327791
Low,41.3788716,2.1666409
Medium,41.3946387,2.1747847
Low,41.4035454,2.1720694
Medium,41.3893699,2.1653412
Low,41.3866111,2.1748001
Low,41.411886,2.1655295
Low,41.3941894,2.1702832
Low,41.4111304,2.1519841
Low,41.3847263,2.1653459
Low,41.3741759,2.1580028
Low,41.3695431,2.1329554
Low,41.3792925,2.169428
Low,41.383564,2.1648352
Medium,41.3819008,2.174161
Low,41.3801963,2.1573843
Low,41.4005322,2.1596056
Low,41.372958,2.1643144
Low,41.3799332,2.1675316
Low,41.3793344,2.1675914
Low,41.3797474,2.1686908
Low,41.374861,2.165786
Low,41.3786523,2.1681993
Low,41.3812859,2.1651195
Low,41.3766239,2.1280243
Very High,41.4013426,2.1259857
Low,41.3816861,2.1345119
Low,41.379964,2.170162
Low,41.3786036,2.1676265
Low,41.3788243,2.1739104
Low,41.3678438,2.1392359
Low,41.379304,2.1702547
Low,41.3741868,2.1619673
Low,41.3886046,2.1797532
Low,41.3724336,2.1669633
Low,41.380343,2.1681536
Low,41.3857139,2.1647469
Low,41.3812945,2.1514144
Low,41.3761648,2.1675606
High,41.4024144,2.1296055
Low,41.3755081,2.1166096
Medium,41.3934071,2.1576484
Medium,41.3934071,2.1576484
Low,41.3737301,2.1471418
Medium,41.3944954,2.1142981
Low,41.402927,2.1529803
Medium,41.3874695,2.1673017
Medium,41.4116403,2.1575222
Medium,41.3968773,2.1583446
Medium,41.3825895,2.173785
Low,41.3876381,2.1283181
High,41.3951581,2.1580646
Low,41.3772712,2.1628798
Low,41.3884056,2.179569
Low,41.3828459,2.168948
Low,41.3784808,2.1684102
Low,41.3879096,2.1734923
Low,41.3822766,2.1771107
Low,41.3817796,2.1665209
Low,41.3881514,2.1429592
Medium,41.4016844,2.1687272
Low,41.3726468,2.1661821
Very High,41.3938714,2.1427673
Low,41.3862125,2.1770464
High,41.3976551,2.1266019
Medium,41.3895283,2.1438637
High,41.3954683,2.1360595
Medium,41.3752544,2.1522401
Medium,41.3907309,2.1707685
Medium,41.3873994,2.1361912
Medium,41.4017484,2.1631488
High,41.3952533,2.1616235
Medium,41.4051865,2.1454063
Low,41.3957265,2.1487589
Low,41.4076353,2.1552229
High,41.4033878,2.1342328
High,41.4192677,2.1420297
High,41.4003914,2.1386096
High,41.4032723,2.1173041
Medium,41.3984927,2.1228804
Low,41.3841891,2.1783656
Low,41.3827031,2.1710055
Medium,41.3895017,2.1334626
High,41.401735,2.125867
Low,41.3860995,2.153792
High,41.3956702,2.1175245
Low,41.4009737,2.1702209
Medium,41.3904745,2.1404218
Low,41.3748328,2.1314254
High,41.3954034,2.1663854
Low,41.3858647,2.142354
High,41.3983749,2.1603055
Medium,41.38765,2.1681438
Medium,41.3816621,2.1518245
Low,41.3817112,2.176586
Low,41.3719066,2.1651197
Low,41.4051834,2.1707917
Low,41.3718867,2.1592479
High,41.4178435,2.1328
High,41.4012108,2.1299707
High,41.3966609,2.1489693
Low,41.3758308,2.1333201
High,41.3979043,2.1306153
Low,41.3940535,2.1643136
Low,41.3897632,2.1444574
Medium,41.3879538,2.125841
Medium,41.3999895,2.1414013
High,41.4027289,2.1314969
Low,41.3945417,2.1466024
High,41.4009436,2.1397143
Low,41.3859507,2.1737477
Very High,41.3978155,2.1424914
High,41.3951834,2.1643973
Medium,41.3882328,2.155864
Low,41.4030901,2.1545596
Medium,41.3976463,2.1588256
Low,41.3909265,2.1551374
Medium,41.3886767,2.1790201
Low,41.3714459,2.1330852
Medium,41.4032423,2.1420027
High,41.401028,2.1375311
Medium,41.3919093,2.1752842
Medium,41.3966471,2.144313
Low,41.3729225,2.1669424
Medium,41.3910721,2.1633239
Medium,41.406656,2.1600622
Medium,41.3868454,2.1585871
Medium,41.4035754,2.1456007
Medium,41.3861855,2.1437008
High,41.3990995,2.1345379
Low,41.3801636,2.1699118
Low,41.3864544,2.1491479
Low,41.4005397,2.1604447
High,41.3941003,2.1667146
Low,41.3811042,2.1747242
Medium,41.399579,2.1295837
Low,41.381507,2.1356752
Low,41.3913852,2.1563059
Low,41.3789224,2.1644817
Medium,41.3793745,2.1738866
Medium,41.3856654,2.1263961
Medium,41.4020986,2.1441312
Low,41.3797326,2.1709964
Low,41.3766645,2.1434518
Low,41.3789683,2.162613
Low,41.3736325,2.1426854
Medium,41.4130013,2.1629365
High,41.3995242,2.1356501
Medium,41.4059252,2.1701248
High,41.4047068,2.1286019
Low,41.3850337,2.1764777
Low,41.3870005,2.1666165
Very High,41.3981645,2.1144775
Low,41.3808513,2.1509834
Low,41.3828452,2.1463223
High,41.3991675,2.1258593
Low,41.4064637,2.1646985
Low,41.3740267,2.1608202
Medium,41.3901268,2.1590597
Low,41.3779916,2.1676419
Low,41.3737938,2.1227261
Low,41.4072963,2.1688441
Medium,41.3859052,2.1625371
Low,41.3737078,2.163999
Low,41.3783265,2.1652387
Medium,41.3895791,2.1758213
Medium,41.3876829,2.1630206
Low,41.4071382,2.1521968
Low,41.3888342,2.1440304
Medium,41.3855255,2.1532338
Low,41.3812064,2.1633572
Low,41.3732156,2.1405105
Medium,41.3818192,2.1692592
Low,41.3991733,2.1765613
Low,41.3818174,2.1589372
High,41.3975356,2.1600828
Low,41.3754921,2.1430278
Low,41.3737533,2.1701087
Low,41.3835293,2.1742497
Medium,41.4042604,2.1621047
High,41.4003309,2.1264782
Medium,41.3919908,2.1712615
Low,41.3798176,2.1142166
Medium,41.3874188,2.1275946
Low,41.409291,2.170657
Low,41.4018575,2.1630962
Low,41.3794442,2.1730715
Low,41.4027038,2.1613022
Low,41.3762972,2.1671491
Low,41.3767727,2.1155361
Low,41.3831902,2.1770808
Medium,41.3989145,2.171445
Medium,41.3794606,2.1714203
Medium,41.3979439,2.1734564
Medium,41.3985458,2.1734274
Medium,41.406421,2.1727202
High,41.3939861,2.1546362
Low,41.3870147,2.1457899
Low,41.3842279,2.16326
Low,41.3707979,2.1406744
Low,41.3860087,2.1463973
Medium,41.3898457,2.1669986
Low,41.3717299,2.1330248
Medium,41.3931084,2.166646
Low,41.401811,2.1704997
Low,41.3720244,2.1395274
Low,41.399105,2.1743877
Low,41.3868729,2.1583732
Low,41.3853605,2.151302
Low,41.3806587,2.1681796
Low,41.3786448,2.1710786
Medium,41.3921032,2.1699671
Low,41.3873005,2.144508
Low,41.3983555,2.1776321
Medium,41.3980047,2.1711716
Low,41.3736922,2.1401529
Medium,41.4044649,2.1465228
Low,41.4064372,2.1703627
High,41.3834278,2.1473291
Low,41.3856956,2.146438
Medium,41.3897007,2.1755305
Medium,41.3884128,2.1713351
Medium,41.4061663,2.152329
Very High,41.3934938,2.1607346
Low,41.3731598,2.1426154
High,41.3696096,2.1596983
Low,41.3718783,2.159615
Low,41.3976857,2.1785271
Low,41.416026,2.1560499
Low,41.3981557,2.1760952
Medium,41.3918449,2.16717
Low,41.3711616,2.1374926
Low,41.377384,2.1237698
Medium,41.3968356,2.1342396
Low,41.3763929,2.1182147
Low,41.4045801,2.1654771
Low,41.3860689,2.1456848
Low,41.3865483,2.1733739
Medium,41.3900569,2.1569872
Low,41.3800071,2.1697164
High,41.3908721,2.1720293
Low,41.4008164,2.1669431
Low,41.417302,2.1575807
Very High,41.406708,2.1312309
Low,41.3823743,2.1741845
Medium,41.4105878,2.1573794
High,41.3871243,2.1781562
Medium,41.3870667,2.1605161
Medium,41.4026895,2.1404549
Medium,41.41383,2.1643101
High,41.3894574,2.1612655
Medium,41.3837628,2.1622178
Low,41.3747698,2.1606589
High,41.3925069,2.1722721
Low,41.3819279,2.1621556
Medium,41.4014981,2.1769663
Low,41.3780881,2.1244278
Medium,41.3843583,2.1514955
Low,41.3851557,2.1714212
Low,41.3877336,2.1752562
High,41.3952779,2.1595375
Medium,41.3839595,2.1603133
Low,41.3768901,2.1689747
High,41.3930668,2.1630841
Low,41.3809712,2.161897
Medium,41.405597,2.1517225
Very High,41.3940627,2.1376577
Medium,41.3821885,2.174692
Low,41.4155775,2.1564958
Low,41.3775192,2.1673087
Low,41.3741002,2.1682589
Medium,41.3898196,2.1273665
Low,41.4030888,2.1554599
Low,41.3739927,2.1289141
Low,41.4015197,2.1782644
Medium,41.3910687,2.1255708
Low,41.3727098,2.1447791
Medium,41.3823118,2.1639131
Medium,41.3881446,2.15779
Medium,41.3941076,2.1612152
Medium,41.389973,2.169829
Medium,41.3867857,2.1624664
High,41.394634,2.1318969
Medium,41.4005546,2.1489528
Medium,41.3990371,2.1733054
Medium,41.4018778,2.1701324
Medium,41.3992403,2.142761
High,41.3940536,2.1613255
Medium,41.4039541,2.1694103
Medium,41.4063607,2.1720093
High,41.3922562,2.1578276
Medium,41.3870302,2.1611337
Medium,41.4037995,2.1715053
Medium,41.4004292,2.1736322
Medium,41.4035119,2.1731718
Medium,41.4043127,2.1696261
Medium,41.3938571,2.169117
Medium,41.3718229,2.1592303
Medium,41.3986753,2.1721379
Low,41.3715398,2.1607189
Medium,41.4071252,2.1728468
Medium,41.4012274,2.1702127
High,41.3952087,2.1608129
High,41.3939625,2.1576751
Medium,41.398535,2.170524
Medium,41.3957042,2.1588248
Medium,41.4049683,2.1717784
Medium,41.4034198,2.1692465
Medium,41.3849152,2.1722166
Low,41.3793529,2.1546139
Medium,41.3991027,2.1730719
High,41.3942487,2.1609837
Medium,41.4068845,2.172914
Medium,41.404143,2.170239
Medium,41.3906057,2.1696477
High,41.3889996,2.1697832
Medium,41.382166,2.1586459
Low,41.3876667,2.1501687
Very High,41.3902137,2.1654086
Medium,41.3869976,2.1625833
Very High,41.3931563,2.1621435
Low,41.3901028,2.1523018
High,41.3955538,2.1556171
Low,41.4067987,2.1721829
Low,41.4150979,2.1622005
Low,41.3858016,2.1444065
Low,41.3726047,2.1686463
Low,41.3767321,2.1699569
High,41.4029546,2.1308505
Medium,41.4024158,2.1490112
Low,41.3707595,2.1541205
Medium,41.4034423,2.1472151
Medium,41.393066,2.1255578
Low,41.3865663,2.175389
Medium,41.3857094,2.1644078
Low,41.3767029,2.1726399
Medium,41.3908784,2.1286608
Low,41.3754162,2.1390183
Low,41.373118,2.1314095
Very High,41.3949071,2.1648225
Low,41.3733181,2.1661162
Medium,41.3844326,2.1784797
High,41.3901532,2.1721429
Low,41.3873846,2.1481274
Low,41.3865813,2.1714787
Low,41.3813326,2.1720964
Low,41.3729937,2.1308964
Very High,41.3962044,2.1416712
Low,41.4020765,2.1379187
Low,41.4081447,2.168046
Low,41.3993205,2.1606496
Low,41.3858326,2.13161
Low,41.3925189,2.1730055
Low,41.4158577,2.1557281
Low,41.3713711,2.1421152
Low,41.3965647,2.148015
Low,41.4096526,2.1489573
Low,41.3786198,2.1245921
Low,41.3811203,2.1673259
Low,41.3795946,2.1727623
Low,41.4003139,2.1540064
Low,41.4040334,2.1549048
Low,41.368535,2.1389971
Low,41.3992384,2.1648012
Medium,41.3937148,2.1761892
Low,41.3904271,2.1503206
Low,41.3819247,2.1649831
Medium,41.387006,2.1553441
Low,41.3685591,2.1403526
Low,41.3966388,2.1753195
Low,41.382806,2.1518081
Low,41.4052855,2.1615539
Low,41.388429,2.1554438
Medium,41.4010809,2.1504447
Medium,41.3851307,2.1311893
Low,41.4093169,2.1609393
Low,41.406692,2.1745208
High,41.3941573,2.1313056
Low,41.385968,2.1346977
Low,41.404233,2.1635331
High,41.3953784,2.1429638
Low,41.4067841,2.1590306
Low,41.3948726,2.1798633
Medium,41.4074176,2.1516151
Low,41.3853065,2.1775296
High,41.3922442,2.117453
Low,41.4154136,2.1560933
High,41.392234,2.1745413
Low,41.401335,2.1651302
Low,41.3859352,2.145309
Low,41.4186322,2.1506688
Low,41.3843375,2.1457884
Low,41.411185,2.1487168
Low,41.4000723,2.1686957
Low,41.3979269,2.1431519
High,41.4003081,2.1404938
Medium,41.3992512,2.1556998
Low,41.3952011,2.1751519
Low,41.3715453,2.1451989
Medium,41.3904231,2.1639478
Medium,41.3872435,2.1468243
Medium,41.3998205,2.1703976
Medium,41.3936173,2.1455969
High,41.3919291,2.1216237
Low,41.3875309,2.1780306
Low,41.3760545,2.153268
Medium,41.3896625,2.1762611
Medium,41.3906136,2.1787651
Low,41.3830484,2.170928
Low,41.4053429,2.173043
Medium,41.4039429,2.1645643
Low,41.3828411,2.1424227
Low,41.3999699,2.1189358
Low,41.4058418,2.1551243
Low,41.3685534,2.1367065
Medium,41.3900569,2.1569872
Very High,41.3939449,2.1606068
Low,41.3741162,2.1272617
Medium,41.3928355,2.123746
Medium,41.3983849,2.1441593
Medium,41.3982643,2.1694377
Low,41.396108,2.1751274
Medium,41.3907821,2.1672485
Low,41.4049784,2.1717936
Medium,41.4037352,2.1638441
Low,41.3954801,2.1767232
Medium,41.4012368,2.1492333
Medium,41.4034624,2.1635217
Low,41.4066154,2.1703379
High,41.3947861,2.1537362
Low,41.4114986,2.1521736
Low,41.4066118,2.1548696
Low,41.4047523,2.1530987
Low,41.4046399,2.1522056
Medium,41.3920968,2.171613
Low,41.4030971,2.1517091
Medium,41.4008774,2.1650738
Low,41.3980916,2.1758298
Low,41.4076624,2.1354
Medium,41.3841607,2.1608448
Low,41.4100504,2.1554746
Low,41.4026833,2.1776152
Medium,41.4099006,2.1606837
Low,41.3970416,2.1665359
Low,41.4095744,2.167794
Low,41.3831759,2.1719632
Low,41.4048548,2.1644644
Medium,41.3933649,2.1656636
Low,41.3765624,2.1509658
Low,41.3882138,2.1794019
Low,41.3815624,2.1662651
Low,41.3925518,2.1753386
High,41.3943805,2.1643858
Medium,41.3998863,2.1719525
Very High,41.393855,2.1514841
Medium,41.3998863,2.1719525
Low,41.3786558,2.125218
Very High,41.3924439,2.1728693
Medium,41.3998863,2.1719525
Medium,41.3944743,2.1647158
Low,41.398684,2.1771386
Medium,41.3940236,2.1314382
Medium,41.3834778,2.1774148
Low,41.3775446,2.1271901
Low,41.3801508,2.1740511
High,41.3898455,2.1132531
Medium,41.3898361,2.1686885
Low,41.3792742,2.1671155
Low,41.3821076,2.1683998
Low,41.3843245,2.1726414
Low,41.3963484,2.1497121
Low,41.4049356,2.160922
Low,41.3783112,2.1575748
Medium,41.3931477,2.1751922
High,41.3926741,2.1675591
Low,41.3810633,2.1529946
Medium,41.3833068,2.157995
Low,41.4024616,2.1614514
Low,41.3966077,2.1782979
Medium,41.4016665,2.1730899
Medium,41.3936312,2.1548637
Low,41.4017886,2.1677397
Medium,41.3916664,2.1446185
High,41.3983484,2.1317842
Low,41.4075815,2.1566345
Medium,41.3954445,2.148774
Medium,41.4021827,2.1490014
Low,41.3791017,2.1755436
Low,41.379804,2.1506012
High,41.3982887,2.1733421
Low,41.3802457,2.1759776
High,41.3938699,2.1545206
Low,41.3812592,2.1726844
Medium,41.386962,2.1746658
Low,41.3802729,2.1757071
Low,41.3799927,2.1192119
Low,41.398741,2.1775695
Low,41.4095872,2.151868
Low,41.3875928,2.1791854
Low,41.3818529,2.1706967
Medium,41.3774099,2.155663
Low,41.380493,2.1536287
Low,41.4066077,2.1606658
High,41.3753978,2.1166269
High,41.398657,2.1334639
Low,41.3756519,2.1170788
Low,41.3827266,2.1343612
